room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text,reason
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,10242739,44,136,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/10242739.jpg,Package Number: 1 Length: 136 cm Width: 44 cm Height: 8 cm Diameter: Net Weight: 21.84 kg Gross Weight: 22.92 kg Gross Volume: 47.2 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,20267606,38,142,12,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/20267606.jpg,Package Number: 1 Length: 142 cm Width: 38 cm Height: 12 cm Diameter: Net Weight: 26.77 kg Gross Weight: 28.50 kg Gross Volume: 66.2 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,20336233,33,80,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/20336233.jpg,Package Number: 1 Length: 80 cm Width: 33 cm Height: 9 cm Diameter: Net Weight: 4.63 kg Gross Weight: 5.30 kg Gross Volume: 23.9 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,30152638,23,80,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/30152638.jpg,Package Number: 1 Length: 80 cm Width: 23 cm Height: 4 cm Diameter: Net Weight: 3.89 kg Gross Weight: 4.20 kg Gross Volume: 7.9 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,40216908,36,128,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/40216908.jpg,Package Number: 1 Length: 128 cm Width: 36 cm Height: 9 cm Diameter: Net Weight: 17.24 kg Gross Weight: 18.00 kg Gross Volume: 40.6 l Package Number: 2 Length: 79 cm Width: 45 cm Height: 12 cm Diameter: Net Weight: 12.23 kg Gross Weight: 13.00 kg Gross Volume: 44.4 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,40329868,27,58,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/40329868.jpg,Package Number: 1 Length: 58 cm Width: 27 cm Height: 3 cm Diameter: Net Weight: 0.77 kg Gross Weight: 0.79 kg Gross Volume: 4.4 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,40421230,5,5,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/40421230.jpg,Length: 60 cm Width: 5 cm Depth: 5 cm,missing_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,40421230,7,61,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/40421230.jpg,Package Number: 1 Length: 61 cm Width: 7 cm Height: 5 cm Diameter: Net Weight: 0.09 kg Gross Weight: 0.09 kg Gross Volume: 2.1 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,50178091,34,140,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/50178091.jpg,Package Number: 1 Length: 140 cm Width: 34 cm Height: 10 cm Diameter: Net Weight: 18.94 kg Gross Weight: 20.00 kg Gross Volume: 47.2 l Package Number: 2 Length: 79 cm Width: 45 cm Height: 13 cm Diameter: Net Weight: 13.94 kg Gross Weight: 15.00 kg Gross Volume: 45.4 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,50242737,43,93,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/50242737.jpg,Package Number: 1 Length: 93 cm Width: 43 cm Height: 8 cm Diameter: Net Weight: 15.13 kg Gross Weight: 15.86 kg Gross Volume: 32.1 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,70267604,38,142,12,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/70267604.jpg,Package Number: 1 Length: 142 cm Width: 38 cm Height: 12 cm Diameter: Net Weight: 26.77 kg Gross Weight: 28.50 kg Gross Volume: 66.2 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,80099790,37,90,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/80099790.jpg,Package Number: 1 Length: 90 cm Width: 37 cm Height: 4 cm Diameter: Net Weight: 4.05 kg Gross Weight: 4.52 kg Gross Volume: 12.0 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,80156120,38,110,16,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/80156120.jpg,Package Number: 1 Length: 110 cm Width: 38 cm Height: 16 cm Diameter: Net Weight: 18.96 kg Gross Weight: 20.49 kg Gross Volume: 67.0 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,80329791,36,82,11,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/80329791.jpg,Package Number: 1 Length: 82 cm Width: 36 cm Height: 11 cm Diameter: Net Weight: 10.65 kg Gross Weight: 11.86 kg Gross Volume: 31.7 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,10334753,38,105,13,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/10334753.jpg,Package Number: 1 Length: 105 cm Width: 38 cm Height: 13 cm Diameter: Net Weight: 22.59 kg Gross Weight: 23.50 kg Gross Volume: 51.1 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,20169559,36,129,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/20169559.jpg,Package Number: 1 Length: 129 cm Width: 36 cm Height: 9 cm Diameter: Net Weight: 18.28 kg Gross Weight: 19.20 kg Gross Volume: 39.2 l Package Number: 2 Length: 80 cm Width: 45 cm Height: 13 cm Diameter: Net Weight: 14.38 kg Gross Weight: 15.30 kg Gross Volume: 45.0 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,50152703,44,113,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/50152703.jpg,Package Number: 1 Length: 113 cm Width: 44 cm Height: 8 cm Diameter: Net Weight: 12.63 kg Gross Weight: 13.82 kg Gross Volume: 37.9 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,50248428,44,136,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/50248428.jpg,Package Number: 1 Length: 136 cm Width: 44 cm Height: 8 cm Diameter: Net Weight: 21.84 kg Gross Weight: 22.92 kg Gross Volume: 47.2 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,60156121,38,110,16,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/60156121.jpg,Package Number: 1 Length: 110 cm Width: 38 cm Height: 16 cm Diameter: Net Weight: 24.97 kg Gross Weight: 26.80 kg Gross Volume: 66.7 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,70178170,38,103,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/70178170.jpg,Package Number: 1 Length: 103 cm Width: 38 cm Height: 14 cm Diameter: Net Weight: 19.54 kg Gross Weight: 21.00 kg Gross Volume: 55.9 l,package_dimension
Laundry,cabinet,Shoes Cabinet,Shoes Cabinet,90248426,43,93,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Clothes and Shoes Storage/Shoes Cabinet/90248426.jpg,Package Number: 1 Length: 93 cm Width: 43 cm Height: 8 cm Diameter: Net Weight: 15.13 kg Gross Weight: 15.86 kg Gross Volume: 32.1 l,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,30141126,10,20,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/30141126.jpg,Package Number: 1 Length: 20 cm Width: 10 cm Height: 5 cm Diameter: Net Weight: 0.28 kg Gross Weight: 0.28 kg Gross Volume: 1.0 l,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,40243596,25.5,20,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/40243596.jpg,Length: 20 cm Width: 25.5 cm,missing_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,40243596,20,26,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/40243596.jpg,Package Number: 1 Length: 26 cm Width: 20 cm Height: 4 cm Diameter: Net Weight: 0.07 kg Gross Weight: 0.07 kg Gross Volume: 2.0 l,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,90425626,,22,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/90425626.jpg,Number of sheets: 40 pieces Length: 22 cm Total length: 7.5 m,missing_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,90425626,,22,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/90425626.jpg,Package Number: 1 Length: 22 cm Width: Height: Diameter: 5 cm Net Weight: 0.06 kg Gross Weight: 0.08 kg Gross Volume: 0.4 l,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,30301172,30,30,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/30301172.jpg,Length: 30 cm Width: 30 cm Package quantity: 3 pack,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,30301172,18,19,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/30301172.jpg,Package Number: 1 Length: 19 cm Width: 18 cm Height: 2 cm Diameter: Net Weight: 0.08 kg Gross Weight: 0.08 kg Gross Volume: 0.8 l,package_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,70170329,21,,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/70170329.jpg,Width: 21 cm,missing_dimension
Laundry,cleaning_accessories,Cleaning Accessories,Cleaning Accessories,70170329,21,32,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Cleaning Accessories/70170329.jpg,Package Number: 1 Length: 32 cm Width: 21 cm Height: 7 cm Diameter: Net Weight: 0.13 kg Gross Weight: 0.14 kg Gross Volume: 4.5 l,package_dimension
Laundry,rack,Drying Racks,Drying Racks,10339227,,9,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/10339227.jpg,Package Number: 1 Length: 9 cm Width: Height: Diameter: 17 cm Net Weight: 0.28 kg Gross Weight: 0.30 kg Gross Volume: 2.2 l,package_dimension
Laundry,rack,Drying Racks,Drying Racks,10421217,,,26,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/10421217.jpg,Height: 26 cm Diameter: 40 cm,missing_dimension
Laundry,rack,Drying Racks,Drying Racks,10421217,,26,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/10421217.jpg,Package Number: 1 Length: 26 cm Width: Height: Diameter: 16 cm Net Weight: 0.31 kg Gross Weight: 0.31 kg Gross Volume: 5.0 l,package_dimension
Laundry,rack,Drying Racks,Drying Racks,70176086,77,40,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/70176086.jpg,Width: 77 cm Min. depth: 40 cm Max. depth: 49 cm,missing_dimension
Laundry,rack,Drying Racks,Drying Racks,70176086,37,74,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/70176086.jpg,Package Number: 1 Length: 74 cm Width: 37 cm Height: 2 cm Diameter: Net Weight: 0.81 kg Gross Weight: 0.84 kg Gross Volume: 5.5 l,package_dimension
Laundry,rack,Drying Racks,Drying Racks,20254656,,2000,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/20254656.jpg,Length: 20 m,missing_dimension
Laundry,rack,Drying Racks,Drying Racks,20254656,5,24,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/20254656.jpg,Package Number: 1 Length: 24 cm Width: 5 cm Height: 4 cm Diameter: Net Weight: 0.13 kg Gross Weight: 0.14 kg Gross Volume: 0.4 l,package_dimension
Laundry,rack,Drying Racks,Drying Racks,60315926,14,18,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Drying Racks/60315926.jpg,Package Number: 1 Length: 18 cm Width: 14 cm Height: 3 cm Diameter: Net Weight: 0.05 kg Gross Weight: 0.05 kg Gross Volume: 0.7 l,package_dimension
Laundry,ironing_boards,Ironing Boards,Ironing Boards,00263727,41,153,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Ironing Boards/00263727.jpg,Package Number: 1 Length: 153 cm Width: 41 cm Height: 5 cm Diameter: Net Weight: 5.88 kg Gross Weight: 5.97 kg Gross Volume: 31.4 l,package_dimension
Laundry,ironing_boards,Ironing Boards,Ironing Boards,10342574,17,43,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Ironing Boards/10342574.jpg,Package Number: 1 Length: 43 cm Width: 17 cm Height: 4 cm Diameter: Net Weight: 0.33 kg Gross Weight: 0.35 kg Gross Volume: 3.1 l,package_dimension
Laundry,ironing_boards,Ironing Boards,Ironing Boards,30118970,38,146,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Ironing Boards/30118970.jpg,Package Number: 1 Length: 146 cm Width: 38 cm Height: 4 cm Diameter: Net Weight: 3.86 kg Gross Weight: 3.93 kg Gross Volume: 23.5 l,package_dimension
Laundry,ironing_boards,Ironing Boards,Ironing Boards,80342575,17,43,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Ironing Boards/80342575.jpg,Package Number: 1 Length: 43 cm Width: 17 cm Height: 4 cm Diameter: Net Weight: 0.34 kg Gross Weight: 0.35 kg Gross Volume: 3.1 l,package_dimension
Laundry,ironing_boards,Ironing Boards,Ironing Boards,90090384,17,34,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Ironing Boards/90090384.jpg,Package Number: 1 Length: 34 cm Width: 17 cm Height: 6 cm Diameter: Net Weight: 0.66 kg Gross Weight: 0.68 kg Gross Volume: 3.1 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,20167744,38,58,24,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/20167744.jpg,Package Number: 1 Length: 58 cm Width: 38 cm Height: 24 cm Diameter: Net Weight: 0.62 kg Gross Weight: 0.63 kg Gross Volume: 51.3 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,20214731,41,,60,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/20214731.jpg,Width: 41 cm Height: 60 cm Volume: 80 l,missing_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,20214731,60,75,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/20214731.jpg,Package Number: 1 Length: 75 cm Width: 60 cm Height: 8 cm Diameter: Net Weight: 4.07 kg Gross Weight: 4.08 kg Gross Volume: 33.8 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,20408017,,,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/20408017.jpg,Height: 50 cm Diameter: 45 cm Volume: 79 l,missing_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,20408017,47,47,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/20408017.jpg,Package Number: 1 Length: 47 cm Width: 47 cm Height: 4 cm Diameter: Net Weight: 0.80 kg Gross Weight: 0.83 kg Gross Volume: 8.8 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,30224046,25,66,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/30224046.jpg,Package Number: 1 Length: 66 cm Width: 25 cm Height: 2 cm Diameter: Net Weight: 0.93 kg Gross Weight: 0.95 kg Gross Volume: 3.5 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,50329943,,27,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/50329943.jpg,Package Number: 1 Length: 27 cm Width: Height: Diameter: 5 cm Net Weight: 0.15 kg Gross Weight: 0.16 kg Gross Volume: 0.4 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,50364371,,,60,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/50364371.jpg,Height: 60 cm Diameter: 36 cm Volume: 60 l,missing_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,50364371,28,69,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/50364371.jpg,Package Number: 1 Length: 69 cm Width: 28 cm Height: 5 cm Diameter: Net Weight: 0.34 kg Gross Weight: 0.37 kg Gross Volume: 8.7 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,70118968,44,76,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/70118968.jpg,Package Number: 1 Length: 76 cm Width: 44 cm Height: 2 cm Diameter: Net Weight: 0.72 kg Gross Weight: 0.74 kg Gross Volume: 7.3 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,90224048,25,67,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/90224048.jpg,Package Number: 1 Length: 67 cm Width: 25 cm Height: 2 cm Diameter: Net Weight: 0.93 kg Gross Weight: 0.95 kg Gross Volume: 3.5 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,90319975,36,83,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/90319975.jpg,Package Number: 1 Length: 83 cm Width: 36 cm Height: 5 cm Diameter: Net Weight: 1.32 kg Gross Weight: 1.40 kg Gross Volume: 14.1 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,90340038,37,37,31,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/90340038.jpg,Package Number: 1 Length: 37 cm Width: 37 cm Height: 31 cm Diameter: Net Weight: 2.53 kg Gross Weight: 2.63 kg Gross Volume: 41.8 l,package_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,60453135,,,66,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/60453135.jpg,Height: 66 cm Diameter: 36 cm Volume: 60 l,missing_dimension
Laundry,laundry_baskets,Laundry Baskets,Laundry Baskets,60453135,29,65,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/Laundry Cleaning/Laundry Baskets/60453135.jpg,Package Number: 1 Length: 65 cm Width: 29 cm Height: 3 cm Diameter: Net Weight: 0.34 kg Gross Weight: 0.37 kg Gross Volume: 5.6 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00296214,79.8,,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00296214.jpg,"Width: 79.8 cm Frame, width: 80 cm Thickness: 2.5 cm Max. load: 30 kg",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00296214,3,89,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00296214.jpg,Package Number: 1 Length: 89 cm Width: 3 cm Height: 3 cm Diameter: Net Weight: 0.57 kg Gross Weight: 0.58 kg Gross Volume: 0.6 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00309594,,80,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00309594.jpg,Length: 80 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00309594,1,107,1,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00309594.jpg,Package Number: 1 Length: 107 cm Width: 1 cm Height: 1 cm Diameter: Net Weight: 0.22 kg Gross Weight: 0.23 kg Gross Volume: 0.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00317532,,36,216,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00317532.jpg,"Depth: 36 cm Height: 216 cm Frame, depth: 40 cm",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,00317532,23,219,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/00317532.jpg,Package Number: 1 Length: 219 cm Width: 23 cm Height: 4 cm Diameter: Net Weight: 4.12 kg Gross Weight: 4.82 kg Gross Volume: 21.9 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,10296176,80,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10296176.jpg,Width: 80 cm Depth: 51 cm Thickness: 2.5 cm Max. load: 36 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,10296176,51,83,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10296176.jpg,Package Number: 1 Length: 83 cm Width: 51 cm Height: 3 cm Diameter: Net Weight: 3.19 kg Gross Weight: 3.40 kg Gross Volume: 11.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,10317292,40,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10317292.jpg,Width: 40 cm Depth: 36 cm Thickness: 3.0 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,10317292,39,39,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/10317292.jpg,Package Number: 1 Length: 39 cm Width: 39 cm Height: 4 cm Diameter: Net Weight: 1.24 kg Gross Weight: 1.28 kg Gross Volume: 5.8 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20296289,40,51,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20296289.jpg,Width: 40 cm Depth: 51 cm Thickness: 2.5 cm Max. load: 18 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20296289,40,51,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20296289.jpg,Package Number: 1 Length: 51 cm Width: 40 cm Height: 3 cm Diameter: Net Weight: 1.38 kg Gross Weight: 1.40 kg Gross Volume: 5.1 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20313284,80,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20313284.jpg,Width: 80 cm Depth: 36 cm Thickness: 2.5 cm Max. load: 25 kg,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,20313284,36,83,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/20313284.jpg,Package Number: 1 Length: 83 cm Width: 36 cm Height: 3 cm Diameter: Net Weight: 2.62 kg Gross Weight: 2.78 kg Gross Volume: 8.0 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40296170,16,224,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40296170.jpg,Package Number: 1 Length: 224 cm Width: 16 cm Height: 4 cm Diameter: Net Weight: 3.04 kg Gross Weight: 3.23 kg Gross Volume: 12.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40296212,39.8,,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40296212.jpg,"Width: 39.8 cm Frame, width: 40 cm Thickness: 2.5 cm Max. load: 15 kg",missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,40296212,3,51,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/40296212.jpg,Package Number: 1 Length: 51 cm Width: 3 cm Height: 3 cm Diameter: Net Weight: 0.31 kg Gross Weight: 0.32 kg Gross Volume: 0.3 l,package_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50317290,80,36,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50317290.jpg,Width: 80 cm Depth: 36 cm Thickness: 3.0 cm,missing_dimension
Laundry,storage,OpenStorageSystem,Openstoragesystem,50317290,39,79,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Laundry/Laundry/OpenStorageSystem/50317290.jpg,Package Number: 1 Length: 79 cm Width: 39 cm Height: 4 cm Diameter: Net Weight: 2.34 kg Gross Weight: 2.40 kg Gross Volume: 11.7 l,package_dimension
