room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text
Living Room2,vimle_system,VIMLE System,Vimle System,69253518,71,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/69253518.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 71 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79220103,71,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79220103.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 71 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,89220131,71,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/89220131.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 71 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49220109,71,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49220109.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 71 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79220136,71,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79220136.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 71 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,09219457,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09219457.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19253530,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19253530.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,39219451,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/39219451.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49219441,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49219441.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,09219462,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09219462.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,59219445,211,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/59219445.jpg,Height including back cushions: 80 cm Height backrest: 66 cm Width: 211 cm Depth: 98 cm Free height under furniture: 4 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,10353421,81,164,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/10353421.jpg,Height backrest: 66 cm Width: 81 cm Depth: 164 cm Height: 80 cm Seat width: 81 cm Seat depth: 125 cm Seat height: 45 cm Volume: 190 l
Living Room2,vimle_system,VIMLE System,Vimle System,10353497,73,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/10353497.jpg,Length: 98 cm Width: 73 cm Height: 45 cm Volume: 105 l
Living Room2,vimle_system,VIMLE System,Vimle System,20353406,93,93,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/20353406.jpg,Height backrest: 66 cm Width: 93 cm Depth: 93 cm Height: 80 cm Seat width: 51 cm Seat depth: 51 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,20353430,211,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/20353430.jpg,Height backrest: 66 cm Width: 211 cm Depth: 98 cm Height: 80 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,50353400,211,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/50353400.jpg,Height backrest: 66 cm Width: 211 cm Depth: 98 cm Height: 80 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,80353390,71,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/80353390.jpg,Height backrest: 66 cm Width: 71 cm Depth: 98 cm Height: 80 cm Free height under furniture: 4 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm Number of seats: 1 pack
Living Room2,vimle_system,VIMLE System,Vimle System,80353408,81,164,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/80353408.jpg,Height backrest: 66 cm Width: 81 cm Depth: 164 cm Height: 80 cm Seat width: 81 cm Seat depth: 125 cm Seat height: 45 cm Volume: 190 l
Living Room2,vimle_system,VIMLE System,Vimle System,80353413,71,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/80353413.jpg,Height backrest: 66 cm Width: 71 cm Depth: 98 cm Height: 80 cm Seat width: 71 cm Seat depth: 55 cm Seat height: 45 cm Number of seats: 1 pack
Living Room2,vimle_system,VIMLE System,Vimle System,00353426,141,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/00353426.jpg,Height backrest: 66 cm Width: 141 cm Depth: 98 cm Height: 80 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,00353501,73,98,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/00353501.jpg,Length: 98 cm Width: 73 cm Height: 45 cm Volume: 105 l
Living Room2,vimle_system,VIMLE System,Vimle System,30353397,141,98,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/30353397.jpg,Height backrest: 66 cm Width: 141 cm Depth: 98 cm Height: 80 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,30353420,93,93,80,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/30353420.jpg,Height backrest: 66 cm Width: 93 cm Depth: 93 cm Height: 80 cm Seat width: 51 cm Seat depth: 51 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19285588,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19285588.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,39285605,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/39285605.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,39298764,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/39298764.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 160 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49285582,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49285582.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,99285594,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/99285594.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49298792,246,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49298792.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 246 cm Depth: 98 cm Total depth folded out: 241 cm Armrest height: 68 cm Seat width: 231 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19285569,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19285569.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,89285575,190,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/89285575.jpg,Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 190 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19292678,271,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19292678.jpg,"Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 271 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth, chaise longue: 125 cm Seat width: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,29292710,271,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/29292710.jpg,"Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 271 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth, chaise longue: 125 cm Seat width: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,49292686,271,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49292686.jpg,"Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 271 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth, chaise longue: 125 cm Seat width: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,49299485,271,164,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49299485.jpg,"Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Depth chaise longue: 164 cm Width: 271 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth, chaise longue: 125 cm Armrest height: 68 cm Seat width: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,89292694,271,98,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/89292694.jpg,"Bed height: 53 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 271 cm Depth: 98 cm Total depth folded out: 241 cm Seat depth, chaise longue: 125 cm Seat width: 241 cm Seat depth: 55 cm Seat height: 48 cm Bed width: 140 cm Bed length: 200 cm Mattress thickness: 12 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,09206884,241,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09206884.jpg,Height including back cushions: 80 cm Width: 241 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,99206889,241,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/99206889.jpg,Height including back cushions: 80 cm Width: 241 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79211325,227,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79211325.jpg,Height including back cushions: 80 cm Width: 227 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79211330,227,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79211330.jpg,Height including back cushions: 80 cm Width: 227 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79295551,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79295551.jpg,Height incl. headrest: 103 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,29295539,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/29295539.jpg,Height incl. headrest: 103 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,59298739,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/59298739.jpg,Height incl. headrest: 103 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,69295556,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/69295556.jpg,Height incl. headrest: 103 cm Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,29256627,241,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/29256627.jpg,Height incl. headrest: 100 cm Height including back cushions: 80 cm Width: 241 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,99284839,227,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/99284839.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 227 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19284857,227,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19284857.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 227 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49284851,227,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49284851.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 227 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,69298786,227,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/69298786.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 227 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,89284873,227,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/89284873.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 227 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 214 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,39284757,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/39284757.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,69284751,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/69284751.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,19284739,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19284739.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,69298772,241,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/69298772.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 241 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 211 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,59284916,252,164,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/59284916.jpg,"Height including back cushions: 83 cm Height backrest: 68 cm Depth chaise longue: 164 cm Width: 252 cm Depth: 98 cm Seat depth, chaise longue: 125 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 222 cm Seat depth: 55 cm Seat height: 48 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,09284909,252,164,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09284909.jpg,"Height including back cushions: 83 cm Height backrest: 68 cm Depth chaise longue: 164 cm Width: 252 cm Depth: 98 cm Seat depth, chaise longue: 125 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 222 cm Seat depth: 55 cm Seat height: 48 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,29284932,252,164,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/29284932.jpg,"Height including back cushions: 83 cm Height backrest: 68 cm Depth chaise longue: 164 cm Width: 252 cm Depth: 98 cm Seat depth, chaise longue: 125 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 222 cm Seat depth: 55 cm Seat height: 48 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,79284897,252,164,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79284897.jpg,"Height including back cushions: 83 cm Height backrest: 68 cm Depth chaise longue: 164 cm Width: 252 cm Depth: 98 cm Seat depth, chaise longue: 125 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 222 cm Seat depth: 55 cm Seat height: 48 cm"
Living Room2,vimle_system,VIMLE System,Vimle System,19205186,171,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/19205186.jpg,Height including back cushions: 80 cm Width: 171 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,49205203,171,98,65,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/49205203.jpg,Height including back cushions: 80 cm Width: 171 cm Depth: 98 cm Free height under furniture: 4 cm Armrest width: 15 cm Armrest height: 65 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 45 cm
Living Room2,vimle_system,VIMLE System,Vimle System,89284712,171,98,48,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/89284712.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 171 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,09284730,171,98,48,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09284730.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 171 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,09284706,171,98,48,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/09284706.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 171 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,79298757,171,98,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/79298757.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 171 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Armrest height: 68 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,vimle_system,VIMLE System,Vimle System,29284692,171,98,48,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Modular Sofas/VIMLE System/29284692.jpg,Height including back cushions: 83 cm Height backrest: 68 cm Width: 171 cm Depth: 98 cm Free height under furniture: 6 cm Armrest width: 15 cm Seat width: 141 cm Seat depth: 55 cm Seat height: 48 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,00251814,40,157,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/00251814.jpg,Length: 157 cm Width: 40 cm Height: 74 cm Max. load/shelf: 15 kg
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,30409035,38,92,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/30409035.jpg,Length: 92 cm Width: 38 cm Height: 71 cm
Living Room2,sideboard,Sideboards and Console Tables,Sideboards And Console Tables,40404198,35,100,63,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Living Room2/Living Room2/Sideboards and Console Tables/40404198.jpg,Length: 100 cm Width: 35 cm Height: 63 cm
